,id,title,description,ingredients,year,week,week_day
274,47b784c5-5447-a775-9f1a-87ab10dfe057,Ramen nudelsuppe med kylling,"Nudelsuppe, ramen, er en tradisjonell japansk rett som opprinnelig kommer fra Kina. Det finnes utallige varianter, men i vår ramensuppe er kyllingkraft basen. Kraften har fått selskap av blant annet chili, hvitløk, anis og misopaste, samt kokt egg og frisk koriander på toppen.","store kyllingbryst, salt, pepper, rapsolje, chiliflak, revet limeskall",,,
275,7b717abe-fbde-ec08-4d19-0a023c1cab54,Italiensk kyllinggryte,"Oppskrift på enkel, italiensk one pot gryte med kylling, risotto, parmesan ost og sopp. Bruker du kyllingkraft får du ekstra god smak. Topp med hakket persille for ekstra god smak.","kyllingfilet, sjampinjong, løk, risottoris, bladpersille, kyllingkraft. eller buljong, parmesan, smør, eplemost, salt, olje til steking, pepper",,,
276,cc3728e1-fc75-8c63-cb73-28592d815ccd,"Grove wraps med kylling, avokado og mango","Litt sunnere wrap som hele familien liker, og som kan varieres etter smak. I denne oppskriften bruker vi kylling, enten stekt i strimler eller nygrillet, samt gode grønnsaker som avokado og gulrot. Mango gir god sødme, og så velger du den dressingen du liker best. Ta med wraps i sekken på tur, i matpakken eller server som middag.","grove wraps, kylling, avokado, mango, gulrot, frisk salat",,,
277,08fd7b2a-852d-e00f-0ab9-6dedc7fbc4f3,Cæsarsalat med kylling og bacon,"Oppskrift på klassisk Cæsar salat med saftig kylling, sprø krutonger, romanosalat, sprøstekt bacon, hjemmelaget cæsar dressing og høvlet parmesan.","daggammel loff, olivenolje, hvitløksfedd, salt, pepper",,,
278,5c925d29-28c8-493c-85af-500b25bd4ae5,Hjemmelaget lasagne,"Oppskrift på klassisk italiensk lasagne med kjøttdeig, løk, gulrøtter, ostesaus og rikelig med smeltet ost på toppen. Server gjerne med en grønn salat til. Se også film for steg-for-steg hjelp til perfekt lasagne. Oppskriften passer til liten langpanne.","lasagneplater, revet ost",,,
279,45eda2a0-686f-c603-ca60-fa10cae0fdb7,Hjemmelaget chili con carne,"Varmende rett med mange gode smaker. Chili con carne er nydelig hverdagsmat som metter og er enkelt å lage. Både kjøttdeig og karbonadedeig kan brukes, og du kan justere mengden chili etter smak. Server gjerne med tortillachips, ris og koriander. Se steg i video.","malt spisskummin, malt koriander, oregano, kanel, tørket chipotle, vann",,,
280,49449541-5a12-b1f0-c87a-a1ec3550ccdb,Svinekoteletter med lun fransk potetsalat,"Oppskrift på enkel og god middag med svinekjøtt. Varier vinaigretten med urter og krydder, den kan også kjøpes ferdig. Blir det rester igjen kan du blande kotelettstrimler i potetsalaten og spise neste dag, den er like god kald.","svinekoteletter, stangselleri, hvitløk, hakket fersk dill, sjalottløk, salt, pepper",,,
281,70235e19-fe5a-4f2a-b519-034112afd57e,Kjøttboller i fløtesaus med potetmos,"Dette er et raskt middagstips! Lag svenske kjøttboller med fløtesaus og potetstappe. Bruk ferdige kjøttboller og potetstappe fra MENY, og server med kål og tyttebærsyltetøy.","MENY rå kjøttboller, rapsolje, fløtesaus, MENY ferdig potetmos, hodekål, smør, tyttebærsyltetøy",,,
282,e2fde9b9-4d27-493f-9266-d03879c4298d,Quesadillas med kylling,"Oppskrift på verdens beste og enkle quesadilla med kylling, smeltet ost og tacokrydder. Dette er en av barnas favoritter, og et godt alternativ til klassisk taco på fredag. Du kan også bytte ut kyllingfilet med kyllingkjøttdeig. Passer perfekt å lage på fredager eller en travel hverdag.","kyllingfilet, tacokrydder, olje til steking, vårløk, ost, tortillas",,,
283,9bf19b26-b1af-4551-a1e1-8f457965205e,Moussaka,"Oppskrift på enkel moussaka, en gresk rett som minner om lasagne, men med lammekjøttdeig, aubergine og potet. Litt kanel gir denne retten en autentisk, god smak. Gratineres i stekeovn til osten er smeltet og gyllen.","kjøttdeig av lam, rapsolje, løk, hvitløksfedd, hermetiske tomater, malt kanel, oregano, salt, pepper",,,
284,63a29942-e081-50b0-451f-1f97d7b62526,Pølsegrateng med grønnsaker,"Enkel og god pølsegrateng med grønnsaker, makaroni og ost på toppen. En barnevennlig hverdagsrett som metter mange.","smør, pølser, paprika, rødløk, vårløk, makaroni, fullkorn, revet ost, hvetemel, melk, salt, pepper",,,
285,a89875e4-c8ff-4767-a0cb-8e636c0eb350,Middagsbowl med kylling og appelsin,"Oppskrift på enkel og litt sunnere bowl til middag, med kylling og appelsin, grillet paprika og friske urter.","byggrynsris, vann eller eplejuice, kyllingbryst, rapsolje, sweet chili saus, appelsiner, paprika på glass, vårløk, friske urter",,,
286,efea9168-7667-26e9-9e57-1a890e69baa5,Høstsalat med kylling og ovnsbakte grønnsaker,"Lun kyllingsalat med saftig kylling og det beste av høstens grønnsaker. Lag en smakfull lunsj eller lett middag med fantastiske råvarer som søtpotet, gulrot og persillerot. Bruk gjerne vår kvalitetskylling Lerstang fra Jacobs Utvalgte.","rødbeter, gulrot, søtpotet, sellerirot, persillerot, salt, pepper, olivenolje, kylling, sitronsaft, småblandet salat, spirer, chiafrø",,,
287,2838b099-ade8-aa4d-abe3-542b917873ad,Kylling i kokossaus,"Kylling i kokosmelk, eller Khai Krati som det også heter, er en deilig, krydret Thailandsk kyllingrett. En deilig oppskrift på kyllinggryte med kokosmelk som er perfekt til hverdagsmiddag eller til helgen.","kylling, malt gurkemeie, malt koriander, malt cumin, rød curry paste, rapsolje, rød chili, hvitløksfedd, løk, rød paprika, vannkastanjer, frisk ingefær, kokosmelk, salt, lime, sukkererter, frisk koriander",,,
288,817a900e-3388-47c4-acf8-b38b6a881a0a,Gratinert kjøttform,"Oppskrift på enkel kjøttform med kjøttdeig, potetmos, tomatsaus og revet ost på toppen. Her bruker vi MENY sin egen tomatsaus med grønnsaker. Populær og rask familiemiddag på under 20 minutter.","kjøttdeig, rapsolje, MENY tomatsaus med grønnsaker, MENY potetmos, revet ost, feldsalat",,,
289,6999b774-ea81-4c28-bdc4-3b9edd4c6210,Pasta carbonara med bacon og kylling,"Spaghetti carbonara er en italiensk pastamiddag som er enkelt å lage hjemme. Lag pastasaus enkelt av parmesan, egg og fløte. I denne oppskriften topper vi med kylling og bakte cherrytomater.","egg, parmesan, fløte, olivenolje, salt, pepper",,,
290,9791b021-74db-4f9a-8ce0-eede91c9fd3f,Stekt kylling med blomkålris,"Enkel oppskrift på kyllingfilet, stekt blomkålris, spinat og tzatziki. Friske bær eller frukt som appelsin er også godt tilbehør. Rask middag som hele familien vil like. Se i video  hvordan du lager blomkålris.","kyllingfilet, blomkål, babyspinat, tzatziki, bringebær, rapsolje, salt, pepper",,,
291,71f461d6-4be3-7972-3af9-24f57ae33ab2,Enchiladas med kjøttdeig,"Enchiladas er sammenrullede, myke maistortillas som er fylt med kylling eller kjøttdeig og tomatsaus. Rullene dekkes med ost og gratineres i ovnen. Topp med  syltede jalapeños, grovhakkede tomater, vårløk og koriander.","mais- eller hvetetortillas, kjøttdeig, tacokrydder, vann, hermetiske tomater, cheddar, syltede jalapeños, tomater, vårløk, koriander",,,
292,aa64e686-c2cc-b723-5dba-eb65a93219ee,Asiatisk kyllingsalat,"Frisk vietnamesiskinspirert kyllingsalat som fort kan bli en klassiker du har lyst til å lage igjen og igjen. Sterkt, syrlig, søtt og salt balanseres i dressingen med blant annet ingefær, chili og lime. De finsnittede grønnsakene gir massevis av krønsj, og kombinasjonen koriander og mynte gir ekstra frisk og krydret smak.","gulrøtter, rødløk, hjertesalat, kylling, peanøtter, koriander, mynte",,,
293,d1ba9cfb-d048-9475-ddb9-1f1aa3cf33f1,Kremet pasta med laks,"Pasta med kremet saus, stekt laks og erter er deilig hverdagsmiddag for hele familien. Jacobs fiskekrydder gir retten det lille ekstra. Rask, sunn og enkelt middagstips.","pasta, frosne grønne erter, smør, creme fraiche",,,
294,53b2bcba-deff-7cbf-eab2-c03b122eae76,Kyllingpai med mozzarella,"Her er en oppskrift på en pai med kylling, squash, persille, gressløk, mozzarella og kremfløte. Lag din egen paibunn eller spar mye tid ved å bruke ferdig. Server med en frisk blandet salat. Denne paien passer både som middag til 4 personer eller som forrett til 6 personer.","paideig, kylling, mozzarella, grønn squash, olivenolje, hakket persille, hakket gressløk, salt, pepper, egg, kremfløte, revet ost, frisk blandet salat",,,
295,fb1d8886-d45f-79b9-70cd-3f640d90ef05,Klassisk lammefrikassé,"Oppskrift på enkel lammefrikassé der grytekjøtt av lam og høstens beste rotgrønnsaker kokes til det er mørt i en kremet, fyldig saus. Tradisjonsrik søndagsmat. Serveres med kokte poteter.","lammebog, laurbærblader, salt",,,
296,a9f9b6ef-1430-7ad9-df19-45e7498bdae7,Grove quesadillas med kylling og grønnsaker,"Dette er favorittmat for hele familien. Quesadilla er en meksikansk matrett som lages av tortilla fylt med ost og ofte noe mer fyll, sammen med salsa. Her har vi brukt en grovere tortilla og kylling slik at dette blir en litt sunnere vri på fredagstacoen.","kyllingfilet, vårløk, revet hvitost, rømme, tacosaus, rapsolje, grove tortillalefser, rød paprika, sukkererter, rødløk, tacokrydder, frisk grønn salat",,,
297,06175b85-ae6f-c24c-efd1-08e278f1e1cd,Kremet fiskesuppe med blåskjell og reker,"Deilig fisk- og skalldyrsuppe med blåskjell, reker, ørret og røkt kolje. En enkel og god fiskesuppe slår aldri feil, og denne oppskriften inneholder masse grønnsaker og havets skatter. Kanskje er den verdens beste fiskesuppe.","ørret, blåskjell, røkt kolje, reker, kokte og rensede, fiskekraft, fløte, ingefær, dill, olivenolje, fennikel, purre, gulrøtter, sitron",,,
298,87879140-1f40-4457-a20f-ad956582a370,Grillet BBQ-kylling med salat,"Frisk og lett kyllingrett som smaker like fantastisk som den ser ut. Barbeque-marinert kylling med en salat av jordbær, rødløk, appelsin og spekeskinke. Du kan også bruke ferdig marinert kylling eller kalkun i denne retten.","kyllingfilet, MENY BBQ glaze, spekeskinke, baby leaf mix, appelsiner, rødløk, jordbær, olivenolje, salt, pepper",,,
299,4c62f921-fdae-41d9-a230-4369ff1e14c5,Pasta med kjøttsaus,"Ukens middag på under 20 minutter! Familievennlig middagsfavoritt med fersk tagliatelle med fullkorn, og ferdig tomatsaus med ekstra grønnsaker. Både kjøttdeig og karbonadedeig kan brukes. Se også video.","kjøttdeig av svin, MENY tomatsaus med grønnsaker, tagliatelle fullkorn, revet parmesanost, basilikum",,,
300,b9e170c7-d411-5e98-aa0b-7485f905c51c,Indisk curry med kikerter og spinat,Oppskrift på deilig indisk vegetarmiddag! Perfekt for deg som er vegetarianer eller bare ønsker en kjøttfri dag. Linser og bønner passer også perfekt i denne retten.,"nøytral olje, løk, hvitløksfedd, frisk koriander, frisk ingefær, rød chili",,,
301,042d4179-a284-fb78-6a9c-6cc62963fe24,Tacogryte med bønner og tomat,"Oppskrift på enkel og god hjemmelaget tacogryte med kjøttdeig, paprika, rødløk, tomat og bønner. Dette er en gryte som nærmest lager seg selv, og passer som hverdagsmiddag og til helg. Topp med ost og server med sprø nachochips.","kjøttdeig eller karbonadedeig, rapsolje, paprika, rødløk, chili, tacokrydder, røde bønner, hermetiske tomater, Vann, salt, pepper, lime, nachochips",,,
302,0113f900-d683-17fc-dfc5-f909f888ae01,Kremet pasta med blåskjell,"Oppskrift på nydelig pastarett med blåskjell, persille og hvitløk. Spaghetti er en middagsfavoritt, og ved å tilsette blåskjell, hvitvin og fløte kan du gjerne servere denne til gjester i helgen.","ferske blåskjell, sjalottløk, hvitløk, estragon, persille, hvitvin, kremfløte, spaghetti",,,
303,83040329-0d39-4d74-9052-cd67972cd3a9,Vegetar bowl,"Oppskrift på vegetarisk bowl, eller Buddha bowl som det også kalles, med pulled vegetar, syltet rødløk, nudler, wasabisaus og massevis av fargerike, gode frukt og grønnsaker. En sunn og lett lunsj eller middag. Pulled vegetar kan også erstattes med stekt østerssopp.","rødløk, lime, olivenolje, havsalt",,,
304,c6b34728-be74-dbf1-4fb6-ddf042823f16,Hjemmelaget tomatsuppe,"Oppskrift på tomatsuppe laget fra bunnen. Med hermetiske tomater, grønnsakskraft og noen gode grønnsaker får denne suppen mye god smak. Server den med egg og makaroni, chorizo, parmesan og urter eller som den er med pannekaker som rett nr 2. Se film for steg-for-steg.","løk, gulrot, stangselleri, hvitløk, chili, olivenolje, tomatpure, hermetiske tomater, grønnsakskraft, frisk oregano, sukker, salt, kvernet pepper",,,
305,dca93aba-9009-5a0b-fd57-c8513562d671,Spaghetti bolognese med oksekraft og soltørket tomat,"Vil du lage en skikkelig spaghetti bolognese slik de lager den i Bologna? Da skal du helst bruke en god kjøttkraft og ingen flådde tomater. Noe av kjøttkraften kan også erstattes med matvin eller vin. Her har vi tilsatt litt tomatpuré og soltørket tomat i tillegg, for å få en enda dypere og rundere smak på den ubestridte middagsfavoritten: Ragu alla bolognese.","kjøttdeig, løk, stangselleri, gulrot, hvitløksfedd, tomatpure, soltørket tomat, god kjøttkraft, sukker, tørket oregano, laurbærblad",,,
306,7e0781b8-6452-9dd1-eadd-38d44cdb4915,Pastagrateng med kjøttdeig,"Enkelt, sunt, mettende og godt; en grateng er perfekt hverdagsmat. Dette er en god oppskrift på pastagrateng som blir middagsfavoritt for store og små. Pastagrateng med kjøttdeig eller karbonadedeig passer ypperlig når det er mange rundt middagsbordet.","kjøttdeig, rapsolje, pasta, sukkererter, sjalottløk, vårløk, creme fraiche, sweet chilisaus, skivet ost",,,
307,45eda2a0-686f-c603-ca60-fa10cae0fdb7,Hjemmelaget chili con carne,"Varmende rett med mange gode smaker. Chili con carne er nydelig hverdagsmat som metter og er enkelt å lage. Både kjøttdeig og karbonadedeig kan brukes, og du kan justere mengden chili etter smak. Server gjerne med tortillachips, ris og koriander. Se steg i video.","malt spisskummin, malt koriander, oregano, kanel, tørket chipotle, vann",,,
308,fcf79073-3d02-e0e2-3f87-ef5964f44d65,Laksefilet med søtpotetmos og brokkolisalat,"Ørret og laks er enkelt og raskt å lage. Sammen med MENYs egen brokkolisalat, Jacobs Utvalgte ramsløksmør og søtpotetmos har du et knallgodt middagstips til hverdagen. Søtpotetmos kan du lage fra bunnen, eller kjøpe ferdig hos MENY. Se egen oppskrift.","laksefilet, urtesmør med ramsløk, brokkolisalat, potetmos med søtpotet, salt, pepper, granateplekjerner",,,
309,c1920a29-fbfb-468d-ae49-878729c7b077,Kremet kyllinggryte med bacon,"Dette er en oppskrift på rask og smakfull kyllinggryte med sopp, bacon, løk, kremost og urter. Et godt middagstips med kylling for hele familien, til hverdag eller helg!","kyllingfilet, løk, hvitløksfedd, timian, champignon, kyllingkraft, bacon, kremost med hvitløk og urter, matfløte, salt, pepper",,,
310,7ee76d6f-a7a7-8c92-d88d-8244fe0c0d9d,Pasta med saftig kylling og hjemmelaget pesto,"Oppskrift på spaghetti med kylling og grønn pesto, veldig god hverdagsmat!  Hjemmelaget pesto og ristede pinjekjerner gjør den ekstra smakfull. Bruk gjerne fullkornspasta for en litt sunnere middag.","kylling, spaghetti",,,
311,668b4176-2f5f-46c1-b007-0444a4c9ebc9,Pasta med kyllingkjøttdeig,Pasta med kyllingkjøttdeig er en familiefavoritt! Denne oppskriften med fersk tagliatelle og ferdig tomatsaus med grønnsaker er ekstra enkel å lage. Revet parmesan på toppen gir det lille ekstra.,"kyllingkjøttdeig, rapsolje, MENY tomatsaus med grønnsaker, tagliatelle fullkorn, Grana Padano parmesan",,,
312,c1920a29-fbfb-468d-ae49-878729c7b077,Kremet kyllinggryte med bacon,"Dette er en oppskrift på rask og smakfull kyllinggryte med sopp, bacon, løk, kremost og urter. Et godt middagstips med kylling for hele familien, til hverdag eller helg!","kyllingfilet, løk, hvitløksfedd, timian, champignon, kyllingkraft, bacon, kremost med hvitløk og urter, matfløte, salt, pepper",,,
313,bcecae55-9447-439c-a94f-0ed000f30abd,Amerikanske pannekaker med bacon,"Oppskrift på tykke, luftige, amerikanske pannekaker er populært til helgefrokosten. Amerikanske pannekaker serveres tradisjonelt med sirup, men smaker også veldig godt med noe salt, som bacon. Én porsjon gir 12 små og tykke pannekaker.","egg, melk, hvetemel, rørsukker, bakepulver, salt",,,
314,a89875e4-c8ff-4767-a0cb-8e636c0eb350,Middagsbowl med kylling og appelsin,"Oppskrift på enkel og litt sunnere bowl til middag, med kylling og appelsin, grillet paprika og friske urter.","byggrynsris, vann eller eplejuice, kyllingbryst, rapsolje, sweet chili saus, appelsiner, paprika på glass, vårløk, friske urter",,,
315,b37723db-b1de-777c-c0ed-842e47d70b0a,Svinekoteletter med fersken og chili,"Svinekjøtt har en sødme som gjør at den egner seg godt sammen med frukt. Dette er en spennende oppskrift hvor vi lager en saus av fersken og eplejuice. Chili gjør at sausen også får et lite kick.

Svinekoteletter kan erstattes med sommerkoteletter, og istedenfor fersken kan du også bruke nektarin.","svinekoteletter, pepper, smør, Ris",,,
